,Date,Week,Profit,Profit(W),Profit(L),NumTrade,NumTrade(W),NumTrade(L),WinRate,ProfAve,ProfAve(W),ProfAve(L),Profit(Max),NumTrade(Max),Date(Datetime),Before type,Expansion type,After type,Expn lineage
2598,2019.12.18,Wed,16.1,16.1,0.0,2,2,0,1.0,8.05,8.05,0.0,8.9,11434,2019-12-18,squeeze,range,range,range
2599,2019.12.19,Thu,-25.3,2.3,-27.6,5,1,4,0.2,-5.0600000000000005,2.3,-6.9,2.3,11435,2019-12-19,range,expn inverse range,squeeze,expn range
2600,2019.12.20,Fri,16.9,40.3,-23.4,7,1,6,0.14285714285714285,2.414285714285714,40.3,-3.9,40.3,11446,2019-12-20,squeeze,expansion,squeeze,expansion
2601,2019.12.23,Mon,-17.299999999999997,4.2,-21.499999999999996,5,1,4,0.2,-3.4599999999999995,4.2,-5.374999999999999,4.2,11451,2019-12-23,squeeze,range,squeeze,range
2602,2019.12.24,Tue,-12.599999999999998,7.4,-20.0,5,1,4,0.2,-2.5199999999999996,7.4,-5.0,7.4,11455,2019-12-24,squeeze,expn inverse range,range,expn range
2603,2019.12.25,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2019-12-25,,,,
2604,2019.12.26,Thu,11.9,11.9,0.0,1,1,0,1.0,11.9,11.9,0.0,11.9,11457,2019-12-26,range,range expn range,range,expn range
2605,2019.12.27,Fri,75.7,75.7,0.0,1,1,0,1.0,75.7,75.7,0.0,75.7,11458,2019-12-27,range,expn more,squeeze,expansion
2606,2019.12.30,Mon,-25.2,1.9,-27.099999999999998,4,1,3,0.25,-6.3,1.9,-9.033333333333333,1.9,11462,2019-12-30,range,range,squeeze,range
2607,2019.12.31,Tue,2.9000000000000004,14.9,-12.0,3,1,2,0.3333333333333333,0.9666666666666668,14.9,-6.0,14.9,11465,2019-12-31,squeeze,expn range,range,expn range
2608,2020.01.01,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2020-01-01,,,,
2609,2020.01.02,Thu,6.8,6.8,0.0,1,1,0,1.0,6.8,6.8,0.0,6.8,11466,2020-01-02,range,expansion,squeeze,expansion
2610,2020.01.03,Fri,9.0,26.3,-17.3,2,1,1,0.5,4.5,26.3,-17.3,26.3,11467,2020-01-03,squeeze,expansion,RanSq,expansion
2611,2020.01.06,Mon,15.200000000000001,25.8,-10.6,3,1,2,0.3333333333333333,5.066666666666667,25.8,-5.3,25.8,11470,2020-01-06,squeeze,expansion,squeeze,expansion
2612,2020.01.07,Tue,-1.2,0.2,-1.4,2,1,1,0.5,-0.6,0.2,-1.4,0.2,11473,2020-01-07,squeeze,fake expasion,range,expansion
2613,2020.01.08,Wed,16.5,16.5,0.0,1,1,0,1.0,16.5,16.5,0.0,16.5,11474,2020-01-08,squeeze,fake expasion,squeeze,expansion
2614,2020.01.09,Thu,-72.1,0.0,-72.1,17,0,17,0.0,-4.241176470588235,0.0,-4.241176470588235,-2.9,11479,2020-01-09,squeeze,range,squeeze,range
2615,2020.01.10,Fri,-10.199999999999998,6.6,-16.799999999999997,6,1,5,0.16666666666666666,-1.6999999999999995,6.6,-3.3599999999999994,6.6,11497,2020-01-10,squeeze,expn inverse expn,range,expn range
2616,2020.01.13,Mon,-22.899999999999995,17.7,-40.599999999999994,10,2,8,0.2,-2.2899999999999996,8.85,-5.074999999999999,10.2,11507,2020-01-13,,,,
2617,2020.01.14,Tue,-5.500000000000002,11.1,-16.6,5,1,4,0.2,-1.1000000000000003,11.1,-4.15,11.1,11512,2020-01-14,,,,
2618,2020.01.15,Wed,-21.700000000000003,12.9,-34.6,9,1,8,0.1111111111111111,-2.4111111111111114,12.9,-4.325,12.9,11521,2020-01-15,,,,
2619,2020.01.16,Thu,-32.9,2.7,-35.6,10,1,9,0.1,-3.29,2.7,-3.9555555555555557,2.7,11531,2020-01-16,,,,
2620,2020.01.17,Fri,27.9,38.3,-10.4,3,1,2,0.3333333333333333,9.299999999999999,38.3,-5.2,38.3,11534,2020-01-17,,,,
2621,2020.01.20,Mon,-22.1,2.6,-24.700000000000003,6,1,5,0.16666666666666666,-3.6833333333333336,2.6,-4.94,2.6,11539,2020-01-20,,,,
2622,2020.01.21,Tue,2.7000000000000006,12.9,-10.2,4,2,2,0.5,0.6750000000000002,6.45,-5.1,9.0,11543,2020-01-21,,,,
2623,2020.01.22,Wed,-28.400000000000002,6.2,-34.6,8,1,7,0.125,-3.5500000000000003,6.2,-4.942857142857143,6.2,11552,2020-01-22,,,,
2624,2020.01.23,Thu,-54.699999999999996,29.9,-84.6,20,1,19,0.05,-2.735,29.9,-4.4526315789473685,29.9,11572,2020-01-23,,,,
2625,2020.01.24,Fri,-15.999999999999998,7.9,-23.9,4,1,3,0.25,-3.9999999999999996,7.9,-7.966666666666666,7.9,11576,2020-01-24,,,,
2626,2020.01.27,Mon,-16.4,4.3,-20.7,8,1,6,0.125,-2.05,4.3,-3.4499999999999997,4.3,11584,2020-01-27,,,,
2627,2020.01.28,Tue,-46.300000000000004,10.799999999999999,-57.1,19,2,17,0.10526315789473684,-2.436842105263158,5.3999999999999995,-3.3588235294117648,10.2,11602,2020-01-28,,,,
2628,2020.01.29,Wed,-11.399999999999999,3.3,-14.7,3,1,2,0.3333333333333333,-3.7999999999999994,3.3,-7.35,3.3,11604,2020-01-29,,,,
2629,2020.01.30,Thu,-1.0,5.3,-6.3,2,1,1,0.5,-0.5,5.3,-6.3,5.3,11608,2020-01-30,,,,
2630,2020.01.31,Fri,32.0,52.5,-20.5,5,1,4,0.2,6.4,52.5,-5.125,52.5,11613,2020-01-31,,,,
2631,2020.02.03,Mon,-3.5000000000000004,3.9,-7.4,2,1,1,0.5,-1.7500000000000002,3.9,-7.4,3.9,11614,2020-02-03,,,,
2632,2020.02.04,Tue,-43.4,0.0,-43.4,10,0,10,0.0,-4.34,0.0,-4.34,-3.4,11620,2020-02-04,,,,
2633,2020.02.05,Wed,16.9,33.4,-16.5,6,2,4,0.3333333333333333,2.8166666666666664,16.7,-4.125,31.9,11631,2020-02-05,,,,
2634,2020.02.06,Thu,-60.099999999999994,19.2,-79.3,26,1,25,0.038461538461538464,-2.3115384615384613,19.2,-3.1719999999999997,19.2,11657,2020-02-06,,,,
2635,2020.02.07,Fri,26.9,26.9,0.0,2,2,0,1.0,13.45,13.45,0.0,15.5,11658,2020-02-07,,,,
2636,2020.02.10,Mon,-12.8,31.8,-44.6,11,1,10,0.09090909090909091,-1.1636363636363638,31.8,-4.46,31.8,11670,2020-02-10,,,,
2637,2020.02.11,Tue,-46.19999999999999,3.2,-49.39999999999999,13,1,12,0.07692307692307693,-3.5538461538461528,3.2,-4.116666666666666,3.2,11683,2020-02-11,,,,
2638,2020.02.12,Wed,-12.000000000000007,36.9,-48.900000000000006,12,1,11,0.08333333333333333,-1.0000000000000007,36.9,-4.445454545454546,36.9,11695,2020-02-12,,,,
2639,2020.02.13,Thu,4.800000000000001,23.5,-18.7,3,1,2,0.3333333333333333,1.6000000000000003,23.5,-9.35,23.5,11698,2020-02-13,,,,
2640,2020.02.14,Fri,-39.3,8.8,-48.099999999999994,11,1,10,0.09090909090909091,-3.5727272727272723,8.8,-4.81,8.8,11709,2020-02-14,,,,
2641,2020.02.17,Mon,-53.8,0.1,-53.9,14,1,13,0.07142857142857142,-3.8428571428571425,0.1,-4.146153846153846,0.1,11722,2020-02-17,,,,
2642,2020.02.18,Tue,-40.3,12.3,-52.6,16,1,15,0.0625,-2.51875,12.3,-3.506666666666667,12.3,11739,2020-02-18,,,,
2643,2020.02.19,Wed,-69.80000000000001,3.1,-72.9,15,1,14,0.06666666666666667,-4.653333333333334,3.1,-5.207142857142857,3.1,11754,2020-02-19,,,,
2644,2020.02.20,Thu,-53.5,0.0,-53.5,8,0,8,0.0,-6.6875,0.0,-6.6875,-4.4,11762,2020-02-20,,,,
2645,2020.02.21,Fri,0.1,0.1,0.0,1,1,0,1.0,0.1,0.1,0.0,0.1,11763,2020-02-21,,,,
2646,2020.02.24,Mon,-8.500000000000004,19.2,-27.700000000000003,3,1,2,0.3333333333333333,-2.8333333333333344,19.2,-13.850000000000001,19.2,11766,2020-02-24,,,,
2647,2020.02.25,Tue,-9.399999999999999,6.0,-15.399999999999999,3,1,2,0.3333333333333333,-3.133333333333333,6.0,-7.699999999999999,6.0,11769,2020-02-25,,,,
2648,2020.02.26,Wed,-63.0,0.0,-63.0,9,0,9,0.0,-7.0,0.0,-7.0,-5.8,11775,2020-02-26,,,,
2649,2020.02.27,Thu,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2020-02-27,,,,
2650,2020.02.28,Fri,25.9,40.7,-14.8,3,2,1,0.6666666666666666,8.633333333333333,20.35,-14.8,21.9,11779,2020-02-28,,,,
2651,2020.03.02,Mon,59.8,59.8,0.0,1,1,0,1.0,59.8,59.8,0.0,59.8,11782,2020-03-02,,,,
2652,2020.03.03,Tue,27.4,27.4,0.0,2,2,0,1.0,13.7,13.7,0.0,21.2,11784,2020-03-03,,,,
2653,2020.03.04,Wed,5.5,30.0,-24.5,3,1,2,0.3333333333333333,1.8333333333333333,30.0,-12.25,30.0,11787,2020-03-04,,,,
2654,2020.03.05,Thu,8.799999999999997,40.3,-31.5,5,1,4,0.2,1.7599999999999993,40.3,-7.875,40.3,11792,2020-03-05,,,,
2655,2020.03.06,Fri,54.7,74.2,-19.5,2,1,1,0.5,27.35,74.2,-19.5,74.2,11793,2020-03-06,,,,
2656,2020.03.09,Mon,-5.799999999999997,17.1,-22.9,2,1,1,0.5,-2.8999999999999986,17.1,-22.9,17.1,11796,2020-03-09,,,,
2657,2020.03.10,Tue,60.5,88.7,-28.2,3,2,1,0.6666666666666666,20.166666666666668,44.35,-28.2,57.4,11799,2020-03-10,,,,
2658,2020.03.11,Wed,-23.599999999999998,23.7,-47.3,3,1,2,0.3333333333333333,-7.866666666666666,23.7,-23.65,23.7,11802,2020-03-11,,,,
2659,2020.03.12,Thu,-95.8,2.7,-98.5,5,1,4,0.2,-19.16,2.7,-24.625,2.7,11807,2020-03-12,,,,
2660,2020.03.13,Fri,-41.00000000000001,60.9,-101.9,4,1,3,0.25,-10.250000000000002,60.9,-33.96666666666667,60.9,11811,2020-03-13,,,,
2661,2020.03.16,Mon,-73.1,16.2,-89.30000000000001,4,1,3,0.25,-18.275,16.2,-29.76666666666667,16.2,11813,2020-03-16,,,,
2662,2020.03.17,Tue,132.9,158.0,-25.1,2,1,1,0.5,66.45,158.0,-25.1,158.0,11817,2020-03-17,,,,
2663,2020.03.18,Wed,77.0,125.9,-48.900000000000006,3,1,2,0.3333333333333333,25.666666666666668,125.9,-24.450000000000003,125.9,11820,2020-03-18,,,,
2664,2020.03.19,Thu,15.600000000000001,55.0,-39.4,2,1,1,0.5,7.800000000000001,55.0,-39.4,55.0,11822,2020-03-19,,,,
2665,2020.03.20,Fri,-107.2,6.8,-114.0,4,1,2,0.25,-26.8,6.8,-57.0,6.8,11826,2020-03-20,,,,
2666,2020.03.23,Mon,19.2,19.2,0.0,2,2,0,1.0,9.6,9.6,0.0,15.6,11828,2020-03-23,,,,
2667,2020.03.24,Tue,36.900000000000006,36.900000000000006,0.0,2,2,0,1.0,18.450000000000003,18.450000000000003,0.0,33.7,11829,2020-03-24,,,,
2668,2020.03.25,Wed,-9.600000000000001,53.8,-63.400000000000006,5,2,3,0.4,-1.9200000000000004,26.9,-21.133333333333336,43.1,11835,2020-03-25,,,,
2669,2020.03.26,Thu,31.5,31.5,0.0,1,1,0,1.0,31.5,31.5,0.0,31.5,11836,2020-03-26,,,,
2670,2020.03.27,Fri,64.1,70.8,-6.7,3,2,1,0.6666666666666666,21.366666666666664,35.4,-6.7,57.4,11839,2020-03-27,,,,
2671,2020.03.30,Mon,25.2,25.2,0.0,1,1,0,1.0,25.2,25.2,0.0,25.2,11840,2020-03-30,,,,
2672,2020.03.31,Tue,33.9,59.0,-25.1,3,2,1,0.6666666666666666,11.299999999999999,29.5,-25.1,53.8,11841,2020-03-31,,,,
2673,2020.04.01,Wed,-4.599999999999998,49.2,-53.8,3,1,2,0.3333333333333333,-1.5333333333333325,49.2,-26.9,49.2,11845,2020-04-01,,,,
2674,2020.04.02,Thu,-28.8,26.7,-55.5,5,1,4,0.2,-5.76,26.7,-13.875,26.7,11851,2020-04-02,,,,
2675,2020.04.03,Fri,26.5,26.5,0.0,1,1,0,1.0,26.5,26.5,0.0,26.5,11852,2020-04-03,,,,
2676,2020.04.06,Mon,-32.6,4.8,-37.400000000000006,5,1,4,0.2,-6.5200000000000005,4.8,-9.350000000000001,4.8,11856,2020-04-06,,,,
2677,2020.04.07,Tue,43.599999999999994,60.4,-16.8,2,1,1,0.5,21.799999999999997,60.4,-16.8,60.4,11858,2020-04-07,,,,
2678,2020.04.08,Wed,-68.1,0.0,-68.1,5,0,5,0.0,-13.62,0.0,-13.62,-8.3,11864,2020-04-08,,,,
2679,2020.04.09,Thu,16.80000000000001,60.0,-43.19999999999999,6,1,5,0.16666666666666666,2.800000000000002,60.0,-8.639999999999997,60.0,11870,2020-04-09,,,,
2680,2020.04.10,Fri,-16.9,2.5,-19.4,4,1,3,0.25,-4.225,2.5,-6.466666666666666,2.5,11871,2020-04-10,,,,
2681,2020.04.13,Mon,-5.100000000000001,18.599999999999998,-23.700000000000003,5,2,3,0.4,-1.0200000000000002,9.299999999999999,-7.900000000000001,15.7,11878,2020-04-13,,,,
2682,2020.04.14,Tue,29.8,29.8,0.0,2,2,0,1.0,14.9,14.9,0.0,22.1,11881,2020-04-14,,,,
2683,2020.04.15,Wed,58.5,68.5,-10.0,2,1,1,0.5,29.25,68.5,-10.0,68.5,11883,2020-04-15,,,,
2684,2020.04.16,Thu,-11.299999999999994,32.6,-43.9,5,2,3,0.4,-2.259999999999999,16.3,-14.633333333333333,21.3,11888,2020-04-16,,,,
2685,2020.04.17,Fri,-26.099999999999998,2.8,-28.9,3,1,2,0.3333333333333333,-8.7,2.8,-14.45,2.8,11890,2020-04-17,,,,
2686,2020.04.20,Mon,-74.4,0.0,-74.4,9,0,9,0.0,-8.266666666666667,0.0,-8.266666666666667,-6.8,11897,2020-04-20,,,,
2687,2020.04.21,Tue,-21.4,16.4,-37.8,5,1,3,0.2,-4.279999999999999,16.4,-12.6,16.4,11901,2020-04-21,,,,
2688,2020.04.22,Wed,-20.400000000000002,3.4,-23.8,4,1,3,0.25,-5.1000000000000005,3.4,-7.933333333333334,3.4,11909,2020-04-22,,,,
2689,2020.04.23,Thu,1.0,34.1,-33.1,4,2,2,0.5,0.25,17.05,-16.55,19.2,11913,2020-04-23,,,,
2690,2020.04.24,Fri,11.3,11.3,0.0,1,1,0,1.0,11.3,11.3,0.0,11.3,11914,2020-04-24,,,,
2691,2020.04.27,Mon,-13.0,0.5,-13.5,2,1,1,0.5,-6.5,0.5,-13.5,0.5,11915,2020-04-27,,,,
2692,2020.04.28,Tue,9.599999999999998,35.0,-25.400000000000002,3,1,2,0.3333333333333333,3.1999999999999993,35.0,-12.700000000000001,35.0,11918,2020-04-28,,,,
2693,2020.04.29,Wed,-7.4,18.0,-25.4,4,2,2,0.5,-1.85,9.0,-12.7,14.1,11923,2020-04-29,,,,
2694,2020.04.30,Thu,19.200000000000003,69.6,-50.39999999999999,8,1,7,0.125,2.4000000000000004,69.6,-7.199999999999998,69.6,11931,2020-04-30,,,,
2695,2020.05.01,Fri,23.5,23.5,0.0,1,1,0,1.0,23.5,23.5,0.0,23.5,11932,2020-05-01,,,,
2696,2020.05.04,Mon,29.2,29.2,0.0,1,1,0,1.0,29.2,29.2,0.0,29.2,11933,2020-05-04,,,,
2697,2020.05.05,Tue,49.9,72.19999999999999,-22.299999999999997,5,2,3,0.4,9.98,36.099999999999994,-7.433333333333333,42.3,11937,2020-05-05,,,,
2698,2020.05.06,Wed,3.5,3.5,0.0,1,1,0,1.0,3.5,3.5,0.0,3.5,11939,2020-05-06,,,,
2699,2020.05.07,Thu,-60.300000000000004,1.2,-61.50000000000001,12,1,10,0.08333333333333333,-5.025,1.2,-6.15,1.2,11951,2020-05-07,,,,
2700,2020.05.08,Fri,-72.9,0.0,-72.9,10,0,10,0.0,-7.290000000000001,0.0,-7.290000000000001,-4.4,11959,2020-05-08,,,,
2701,2020.05.11,Mon,14.400000000000002,20.700000000000003,-6.3,3,2,1,0.6666666666666666,4.800000000000001,10.350000000000001,-6.3,10.4,11963,2020-05-11,,,,
2702,2020.05.12,Tue,39.7,50.0,-10.3,3,2,1,0.6666666666666666,13.233333333333334,25.0,-10.3,43.1,11967,2020-05-12,,,,
2703,2020.05.13,Wed,16.4,28.099999999999998,-11.7,4,2,2,0.5,4.1,14.049999999999999,-5.85,21.4,11971,2020-05-13,,,,
2704,2020.05.14,Thu,-4.1,10.4,-14.5,3,1,2,0.3333333333333333,-1.3666666666666665,10.4,-7.25,10.4,11973,2020-05-14,,,,
2705,2020.05.15,Fri,-18.0,5.2,-23.2,4,1,3,0.25,-4.5,5.2,-7.733333333333333,5.2,11978,2020-05-15,,,,
2706,2020.05.18,Mon,59.0,91.6,-32.599999999999994,6,1,5,0.16666666666666666,9.833333333333334,91.6,-6.519999999999999,91.6,11984,2020-05-18,,,,
2707,2020.05.19,Tue,14.100000000000001,29.1,-15.0,2,1,1,0.5,7.050000000000001,29.1,-15.0,29.1,11985,2020-05-19,,,,
2708,2020.05.20,Wed,28.7,28.7,0.0,1,1,0,1.0,28.7,28.7,0.0,28.7,11987,2020-05-20,,,,
2709,2020.05.21,Thu,8.100000000000001,45.5,-37.4,6,1,4,0.16666666666666666,1.3500000000000003,45.5,-9.35,45.5,11993,2020-05-21,,,,
2710,2020.05.22,Fri,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2020-05-22,,,,
2711,2020.05.25,Mon,-5.800000000000001,9.2,-15.0,3,1,2,0.3333333333333333,-1.9333333333333336,9.2,-7.5,9.2,11994,2020-05-25,,,,
2712,2020.05.26,Tue,15.4,15.4,0.0,1,1,0,1.0,15.4,15.4,0.0,15.4,11997,2020-05-26,,,,
2713,2020.05.27,Wed,19.099999999999998,19.099999999999998,0.0,3,3,0,1.0,6.366666666666666,6.366666666666666,0.0,17.2,11999,2020-05-27,,,,
2714,2020.05.28,Thu,34.9,55.8,-20.9,3,1,2,0.3333333333333333,11.633333333333333,55.8,-10.45,55.8,12003,2020-05-28,,,,
2715,2020.05.29,Fri,-24.2,17.5,-41.7,3,1,2,0.3333333333333333,-8.066666666666666,17.5,-20.85,17.5,12004,2020-05-29,,,,
2716,2020.06.01,Mon,-50.6,9.2,-59.8,5,1,4,0.2,-10.120000000000001,9.2,-14.95,9.2,12007,2020-06-01,,,,
2717,2020.06.02,Tue,-19.400000000000006,29.4,-48.800000000000004,8,1,7,0.125,-2.4250000000000007,29.4,-6.971428571428572,29.4,12019,2020-06-02,,,,
2718,2020.06.03,Wed,29.5,47.4,-17.9,3,2,1,0.6666666666666666,9.833333333333334,23.7,-17.9,24.5,12020,2020-06-03,,,,
2719,2020.06.04,Thu,69.30000000000001,99.80000000000001,-30.5,4,2,2,0.5,17.325000000000003,49.900000000000006,-15.25,98.9,12026,2020-06-04,,,,
2720,2020.06.05,Fri,3.799999999999999,17.1,-13.3,3,2,1,0.6666666666666666,1.2666666666666664,8.55,-13.3,10.5,12029,2020-06-05,,,,
2721,2020.06.08,Mon,-82.1,0.0,-82.1,9,0,9,0.0,-9.122222222222222,0.0,-9.122222222222222,-6.2,12033,2020-06-08,,,,
2722,2020.06.09,Tue,33.5,48.900000000000006,-15.399999999999999,4,2,2,0.5,8.375,24.450000000000003,-7.699999999999999,34.7,12042,2020-06-09,,,,
2723,2020.06.10,Wed,-29.4,2.7,-32.1,4,1,3,0.25,-7.35,2.7,-10.700000000000001,2.7,12043,2020-06-10,,,,
2724,2020.06.11,Thu,-30.400000000000013,53.9,-84.30000000000001,7,1,6,0.14285714285714285,-4.342857142857144,53.9,-14.050000000000002,53.9,12053,2020-06-11,,,,
2725,2020.06.12,Fri,16.300000000000004,44.7,-28.4,3,1,2,0.3333333333333333,5.4333333333333345,44.7,-14.2,44.7,12056,2020-06-12,,,,
2726,2020.06.15,Mon,-19.499999999999986,70.4,-89.89999999999999,8,1,7,0.125,-2.4374999999999982,70.4,-12.842857142857142,70.4,12064,2020-06-15,,,,
2727,2020.06.16,Tue,-4.899999999999999,37.7,-42.6,3,1,2,0.3333333333333333,-1.6333333333333329,37.7,-21.3,37.7,12067,2020-06-16,,,,
2728,2020.06.17,Wed,-16.5,8.5,-25.0,3,1,2,0.3333333333333333,-5.5,8.5,-12.5,8.5,12070,2020-06-17,,,,
2729,2020.06.18,Thu,-22.499999999999996,6.3,-28.799999999999997,5,1,3,0.2,-4.499999999999999,6.3,-9.6,6.3,12075,2020-06-18,,,,
2730,2020.06.19,Fri,-43.5,11.0,-54.5,9,1,8,0.1111111111111111,-4.833333333333333,11.0,-6.8125,11.0,12084,2020-06-19,,,,
2731,2020.06.22,Mon,3.0,3.0,0.0,1,1,0,1.0,3.0,3.0,0.0,3.0,12085,2020-06-22,,,,
2732,2020.06.23,Tue,29.3,54.0,-24.7,2,1,1,0.5,14.65,54.0,-24.7,54.0,12087,2020-06-23,,,,
2733,2020.06.24,Wed,-46.3,0.0,-46.3,5,0,5,0.0,-9.26,0.0,-9.26,-1.9,12091,2020-06-24,,,,
2734,2020.06.25,Thu,12.6,27.0,-14.4,3,2,1,0.6666666666666666,4.2,13.5,-14.4,24.7,12094,2020-06-25,,,,
2735,2020.06.26,Fri,-61.79999999999999,0.0,-61.79999999999999,11,0,11,0.0,-5.618181818181817,0.0,-5.618181818181817,-3.6,12105,2020-06-26,,,,
2736,2020.06.29,Mon,-1.6000000000000014,18.2,-19.8,2,1,1,0.5,-0.8000000000000007,18.2,-19.8,18.2,12107,2020-06-29,,,,
2737,2020.06.30,Tue,-11.000000000000002,5.1,-16.1,2,1,1,0.5,-5.500000000000001,5.1,-16.1,5.1,12109,2020-06-30,,,,
2738,2020.07.01,Wed,-32.3,10.6,-42.9,5,1,4,0.2,-6.459999999999999,10.6,-10.725,10.6,12115,2020-07-01,,,,
2739,2020.07.02,Thu,31.2,31.2,0.0,2,2,0,1.0,15.6,15.6,0.0,16.0,12116,2020-07-02,,,,
2740,2020.07.03,Fri,-36.2,2.2,-38.400000000000006,7,1,5,0.14285714285714285,-5.171428571428572,2.2,-7.6800000000000015,2.2,12124,2020-07-03,,,,
2741,2020.07.06,Mon,-5.0,0.0,-5.0,1,0,1,0.0,-5.0,0.0,-5.0,-5.0,12125,2020-07-06,,,,
2742,2020.07.07,Tue,8.1,24.2,-16.1,3,1,2,0.3333333333333333,2.6999999999999997,24.2,-8.05,24.2,12126,2020-07-07,,,,
2743,2020.07.08,Wed,9.399999999999999,49.7,-40.300000000000004,6,1,5,0.16666666666666666,1.5666666666666664,49.7,-8.06,49.7,12134,2020-07-08,,,,
2744,2020.07.09,Thu,22.099999999999998,46.099999999999994,-24.0,4,2,2,0.5,5.5249999999999995,23.049999999999997,-12.0,29.9,12138,2020-07-09,,,,
2745,2020.07.10,Fri,-11.900000000000002,12.8,-24.700000000000003,3,1,2,0.3333333333333333,-3.9666666666666672,12.8,-12.350000000000001,12.8,12141,2020-07-10,,,trend,
2746,2020.07.13,Mon,40.3,51.199999999999996,-10.9,3,2,1,0.6666666666666666,13.433333333333332,25.599999999999998,-10.9,37.8,12144,2020-07-13,trend,expn range,squeeze,expn range
2747,2020.07.14,Tue,-16.299999999999997,5.4,-21.7,3,1,2,0.3333333333333333,-5.433333333333333,5.4,-10.85,5.4,12147,2020-07-14,squeeze,,,
2748,2020.07.15,Wed,-15.8,26.8,-42.6,4,1,3,0.25,-3.95,26.8,-14.200000000000001,26.8,12150,2020-07-15,,,,
2749,2020.07.16,Thu,-30.0,12.9,-42.9,8,2,6,0.25,-3.75,6.45,-7.1499999999999995,7.5,12159,2020-07-16,,,,
2750,2020.07.17,Fri,-4.199999999999999,8.4,-12.6,2,1,1,0.5,-2.0999999999999996,8.4,-12.6,8.4,12161,2020-07-17,,,,
2751,2020.07.20,Mon,-26.5,14.8,-41.3,4,1,3,0.25,-6.625,14.8,-13.766666666666666,14.8,12164,2020-07-20,,,,
2752,2020.07.21,Tue,-48.8,66.1,-114.89999999999999,13,1,12,0.07692307692307693,-3.753846153846154,66.1,-9.575,66.1,12178,2020-07-21,,,,
2753,2020.07.22,Wed,-23.099999999999994,33.4,-56.49999999999999,4,1,3,0.25,-5.774999999999999,33.4,-18.833333333333332,33.4,12181,2020-07-22,,,,
2754,2020.07.23,Thu,-6.199999999999999,17.6,-23.8,5,2,3,0.4,-1.2399999999999998,8.8,-7.933333333333334,16.0,12187,2020-07-23,,,,
2755,2020.07.24,Fri,-72.10000000000002,22.8,-94.90000000000002,10,1,9,0.1,-7.210000000000003,22.8,-10.544444444444446,22.8,12197,2020-07-24,,,,
2756,2020.07.27,Mon,46.1,46.1,0.0,1,1,0,1.0,46.1,46.1,0.0,46.1,12198,2020-07-27,,,,
2757,2020.07.28,Tue,-49.0,6.2,-55.2,5,1,4,0.2,-9.8,6.2,-13.8,6.2,12200,2020-07-28,,,,
2758,2020.07.29,Wed,21.1,43.5,-22.4,5,2,3,0.4,4.220000000000001,21.75,-7.466666666666666,31.0,12208,2020-07-29,,,,
2759,2020.07.30,Thu,100.5,100.5,0.0,2,2,0,1.0,50.25,50.25,0.0,100.3,12210,2020-07-30,,,,
2760,2020.07.31,Fri,53.4,53.4,0.0,1,1,0,1.0,53.4,53.4,0.0,53.4,12211,2020-07-31,,,,
2761,2020.08.03,Mon,20.1,29.5,-9.4,2,1,1,0.5,10.05,29.5,-9.4,29.5,12213,2020-08-03,,,,
2762,2020.08.04,Tue,29.0,38.6,-9.6,3,2,1,0.6666666666666666,9.666666666666666,19.3,-9.6,29.6,12216,2020-08-04,,,,
2763,2020.08.05,Wed,66.2,66.2,0.0,1,1,0,1.0,66.2,66.2,0.0,66.2,12217,2020-08-05,,,,
2764,2020.08.06,Thu,-44.0,8.4,-52.400000000000006,5,1,4,0.2,-8.8,8.4,-13.100000000000001,8.4,12221,2020-08-06,,,,
2765,2020.08.07,Fri,4.2,4.2,0.0,1,1,0,1.0,4.2,4.2,0.0,4.2,12223,2020-08-07,,,,
2766,2020.08.10,Mon,-0.6999999999999993,13.4,-14.1,2,1,1,0.5,-0.34999999999999964,13.4,-14.1,13.4,12225,2020-08-10,,,,
2767,2020.08.11,Tue,19.0,29.3,-10.3,3,2,1,0.6666666666666666,6.333333333333333,14.65,-10.3,27.2,12227,2020-08-11,,,,
2768,2020.08.12,Wed,41.8,41.8,0.0,3,3,0,1.0,13.933333333333332,13.933333333333332,0.0,15.0,12231,2020-08-12,,,,
2769,2020.08.13,Thu,-11.4,0.0,-11.4,1,0,1,0.0,-11.4,0.0,-11.4,-11.4,12232,2020-08-13,,,,
2770,2020.08.14,Fri,-29.399999999999995,14.7,-44.099999999999994,7,1,6,0.14285714285714285,-4.199999999999999,14.7,-7.349999999999999,14.7,12239,2020-08-14,,,,
2771,2020.08.17,Mon,6.699999999999999,43.3,-36.599999999999994,7,3,4,0.42857142857142855,0.9571428571428571,14.433333333333332,-9.149999999999999,23.2,12246,2020-08-17,,,,
2772,2020.08.18,Tue,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2020-08-18,,,,
2773,2020.08.19,Wed,-11.700000000000017,82.6,-94.30000000000001,16,1,15,0.0625,-0.7312500000000011,82.6,-6.286666666666667,82.6,12262,2020-08-19,,,,
